step,agent,post,peers,perspective,tokens,polarity,salience
20,8,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[0, 3, 6, 8]","[(19, 0), (19, 3), (19, 6), (19, 8), (18, 3), (18, 6), (18, 8), (17, 8), (16, 8), (14, 8)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.470354802579422,3.7240432350686556
20,9,"{'text': ""If we're going to make voting compulsory, we should make it compulsory for all citizens.""}","[0, 1, 4, 7, 9]","[(19, 0), (19, 1), (19, 4), (19, 7), (19, 9), (18, 9), (17, 9)]","[1532, 356, 821, 1016, 284, 787, 6709, 31967, 11, 356, 815, 787, 340, 31967, 329, 477, 4290, 13]",0.45622835972393155,3.959155659037043
21,0,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[0, 9]","[(20, 0), (20, 9), (19, 0), (19, 6), (19, 7), (19, 8), (18, 1), (17, 0), (16, 0), (15, 0)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.4527994018455242,4.227299494155775
21,1,"{'text': ""If you are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[1, 4, 6, 7]","[(20, 1), (20, 4), (20, 6), (20, 7), (19, 4), (19, 7), (18, 0), (18, 1), (17, 1), (16, 7)]","[1532, 345, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46919551489672234,4.24157454810587
21,2,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}",[2],"[(20, 2), (19, 2), (19, 3), (18, 2), (18, 3), (18, 6)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.464497829667415,4.493427927405426
21,3,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[3, 9]","[(20, 3), (20, 9), (19, 2), (19, 3), (18, 3), (18, 4), (18, 6), (17, 4)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.4707286053920577,3.601240608387485
21,4,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[1, 4, 6, 7]","[(20, 1), (20, 4), (20, 6), (20, 7), (19, 4), (19, 7), (19, 9), (18, 3), (18, 4), (17, 4), (16, 4), (14, 8)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46273339589855594,4.138164877483493
21,5,"{'text': 'I\'m not interested in politics, so why should I vote?"" ""I\'m not interested in politics, so why should I vote?"" ""I\'m not interested in politics, so why should I...'}",[5],"[(20, 5), (19, 5), (18, 5), (17, 5)]","[40, 1101, 407, 4609, 287, 4819, 11, 523, 1521, 815, 314, 3015, 1701, 366, 40, 1101, 407, 4609, 287, 4819, 11, 523, 1521, 815, 314, 3015, 1701, 366, 40, 1101, 407, 4609, 287, 4819, 11, 523, 1521, 815, 314, 986]",0.49526940469662273,7.070329848928968
21,6,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[1, 4, 6, 7]","[(20, 1), (20, 4), (20, 6), (20, 7), (19, 0), (19, 6), (19, 8), (18, 2), (18, 3), (18, 8), (16, 6), (16, 8), (15, 1)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46400150026296505,3.9083931699573586
21,7,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[1, 4, 6, 7]","[(20, 1), (20, 4), (20, 6), (20, 7), (19, 0), (19, 1), (19, 7), (19, 9), (17, 7), (15, 3)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.4686246129597045,3.9296856691379753
21,8,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}",[8],"[(20, 8), (19, 0), (19, 3), (19, 6), (19, 8), (18, 6), (18, 8), (17, 8), (16, 8), (14, 8)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.470354802579422,3.7240432350686556
21,9,"{'text': ""If we're going to make voting compulsory, we should make it compulsory for all citizens.""}","[0, 3, 9]","[(20, 0), (20, 3), (20, 9), (19, 0), (19, 1), (19, 4), (19, 9), (18, 9), (17, 9)]","[1532, 356, 821, 1016, 284, 787, 6709, 31967, 11, 356, 815, 787, 340, 31967, 329, 477, 4290, 13]",0.455389926934654,3.8714934191441026
22,0,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}",[0],"[(21, 0), (20, 0), (20, 9), (19, 0), (19, 6), (19, 7), (19, 8), (18, 1), (17, 0), (16, 0), (15, 0)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.4520510636797624,4.243366708606343
22,1,"{'text': ""If you are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[1, 3, 7, 8]","[(21, 1), (21, 3), (21, 7), (21, 8), (20, 1), (20, 4), (20, 6), (20, 7), (19, 4), (19, 7), (18, 0), (18, 1), (17, 1), (16, 7)]","[1532, 345, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46794718002098123,4.256589971193104
22,2,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[2, 4, 6]","[(21, 2), (21, 4), (21, 6), (20, 2), (19, 2), (18, 2), (18, 3), (18, 6)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46128230852078683,4.570433801450152
22,3,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[1, 3, 8]","[(21, 1), (21, 3), (21, 8), (20, 9), (19, 2), (19, 3), (18, 3), (18, 4), (18, 6)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.4668667199913852,4.414120414436696
22,4,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[2, 4, 6]","[(21, 2), (21, 4), (21, 6), (20, 4), (20, 6), (20, 7), (19, 4), (19, 9), (18, 3), (18, 4), (17, 4), (16, 4), (14, 8)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.4624609186744821,4.112415302678827
22,5,"{'text': 'I\'m not interested in politics, so why should I vote?"" ""I\'m not interested in politics, so why should I vote?"" ""I\'m not interested in politics, so why should I...'}",[5],"[(21, 5), (20, 5), (18, 5), (17, 5)]","[40, 1101, 407, 4609, 287, 4819, 11, 523, 1521, 815, 314, 3015, 1701, 366, 40, 1101, 407, 4609, 287, 4819, 11, 523, 1521, 815, 314, 3015, 1701, 366, 40, 1101, 407, 4609, 287, 4819, 11, 523, 1521, 815, 314, 986]",0.49526940469662273,7.070329848928968
22,6,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[2, 4, 6]","[(21, 2), (21, 4), (21, 6), (20, 1), (20, 4), (20, 6), (20, 7), (19, 0), (19, 6), (19, 8), (18, 2), (18, 8), (16, 6)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.45938624562327723,4.64556032811109
22,7,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[1, 7, 8]","[(21, 1), (21, 7), (21, 8), (20, 1), (20, 4), (20, 6), (20, 7), (19, 0), (19, 1), (19, 7), (19, 9), (17, 7), (15, 3)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46591608204620627,3.8200305228373788
22,8,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[1, 3, 7, 8]","[(21, 1), (21, 3), (21, 7), (21, 8), (19, 0), (19, 3), (19, 6), (19, 8), (18, 8), (16, 8), (14, 8)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46658561938828147,3.7445099198879808
22,9,"{'text': ""If we're going to make voting compulsory, we should make it compulsory for all citizens.""}",[9],"[(21, 9), (20, 0), (20, 3), (20, 9), (19, 0), (19, 4), (19, 9), (18, 9), (17, 9)]","[1532, 356, 821, 1016, 284, 787, 6709, 31967, 11, 356, 815, 787, 340, 31967, 329, 477, 4290, 13]",0.45509669058739544,3.9103622092629906
23,0,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}",[0],"[(22, 0), (21, 0), (20, 0), (19, 0), (19, 6), (19, 7), (19, 8), (18, 1), (17, 0), (15, 0)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.4548525685348113,3.95761369297563
23,1,"{'text': ""If you are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[1, 3, 8]","[(22, 1), (22, 3), (22, 8), (21, 1), (21, 3), (21, 7), (21, 8), (20, 1), (20, 4), (20, 7), (19, 7), (18, 0), (17, 1), (16, 7)]","[1532, 345, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.4665103042512789,4.348115424781062
23,2,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[2, 4, 6]","[(22, 2), (22, 4), (22, 6), (21, 2), (21, 4), (21, 6), (19, 2), (18, 2), (18, 3), (18, 6)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.45953878327765163,4.611644288121804
23,3,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[1, 3, 7, 8]","[(22, 1), (22, 3), (22, 7), (22, 8), (21, 3), (21, 8), (20, 9), (19, 2), (19, 3), (18, 6)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46398083072124474,4.360092850431302
23,4,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[2, 4]","[(22, 2), (22, 4), (21, 2), (21, 4), (20, 6), (20, 7), (19, 9), (18, 3), (18, 4), (17, 4), (16, 4)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.4654986609969378,4.117449720190248
23,5,"{'text': 'I\'m not interested in politics, so why should I vote?"" ""I\'m not interested in politics, so why should I vote?"" ""I\'m not interested in politics, so why should I...'}",[5],"[(22, 5), (21, 5), (20, 5), (18, 5), (17, 5)]","[40, 1101, 407, 4609, 287, 4819, 11, 523, 1521, 815, 314, 3015, 1701, 366, 40, 1101, 407, 4609, 287, 4819, 11, 523, 1521, 815, 314, 3015, 1701, 366, 40, 1101, 407, 4609, 287, 4819, 11, 523, 1521, 815, 314, 986]",0.4930942597217629,7.196240437698418
23,6,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[2, 6]","[(22, 2), (22, 6), (21, 4), (20, 1), (20, 4), (20, 6), (20, 7), (19, 0), (19, 6), (19, 8), (18, 2), (18, 8), (16, 6)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.45938624562327723,4.64556032811109
23,7,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[3, 7, 8]","[(22, 3), (22, 7), (22, 8), (21, 1), (21, 8), (20, 1), (20, 4), (20, 6), (20, 7), (19, 0), (19, 1), (19, 9), (17, 7)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.4598984034320683,3.781524775331488
23,8,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[1, 3, 7, 8]","[(22, 1), (22, 3), (22, 7), (22, 8), (21, 1), (21, 3), (21, 8), (19, 0), (19, 3), (19, 6), (19, 8), (18, 8), (16, 8)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.4626999993464919,3.5016698608364805
23,9,"{'text': ""If we're going to make voting compulsory, we should make it compulsory for all citizens.""}",[9],"[(22, 9), (20, 0), (20, 9), (19, 0), (19, 4), (19, 9), (18, 9), (17, 9)]","[1532, 356, 821, 1016, 284, 787, 6709, 31967, 11, 356, 815, 787, 340, 31967, 329, 477, 4290, 13]",0.45534330036015697,3.9202500027612563
24,0,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[0, 9]","[(23, 0), (23, 9), (21, 0), (20, 0), (19, 0), (19, 6), (19, 7), (19, 8), (17, 0)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.43940245398292355,4.110220007151785
24,1,"{'text': ""If you are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[1, 4]","[(23, 1), (23, 4), (22, 1), (22, 3), (22, 8), (21, 1), (21, 3), (21, 8), (20, 1), (20, 4), (20, 7), (19, 7), (18, 0), (17, 1), (16, 7)]","[1532, 345, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46661943720685706,4.384294116250404
24,2,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[2, 6, 7]","[(23, 2), (23, 6), (23, 7), (22, 2), (22, 4), (22, 6), (21, 2), (21, 6), (18, 2), (18, 6)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46037035919491764,4.581463712897234
24,3,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[3, 4, 8]","[(23, 3), (23, 4), (23, 8), (22, 1), (22, 3), (22, 7), (22, 8), (21, 3), (21, 8), (19, 2), (18, 6)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.4618424514126144,4.527919517714196
24,4,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[1, 3, 4]","[(23, 1), (23, 3), (23, 4), (22, 2), (22, 4), (21, 2), (21, 4), (20, 6), (20, 7), (19, 9), (18, 3)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46658561938828147,3.7445099198879808
24,5,"{'text': 'I\'m not interested in politics, so why should I vote?"" ""I\'m not interested in politics, so why should I vote?"" ""I\'m not interested in politics, so why should I...'}",[5],"[(23, 5), (22, 5), (21, 5), (20, 5), (17, 5)]","[40, 1101, 407, 4609, 287, 4819, 11, 523, 1521, 815, 314, 3015, 1701, 366, 40, 1101, 407, 4609, 287, 4819, 11, 523, 1521, 815, 314, 3015, 1701, 366, 40, 1101, 407, 4609, 287, 4819, 11, 523, 1521, 815, 314, 986]",0.4930942597217629,7.196240437698418
24,6,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[2, 6, 7]","[(23, 2), (23, 6), (23, 7), (22, 2), (22, 6), (21, 4), (20, 1), (20, 4), (20, 6), (20, 7), (19, 6), (19, 8), (18, 8)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.4622528085930795,4.59211422207906
24,7,{'text': 'I more or less agree with what my peers are saying here.'},"[2, 6, 7]","[(23, 2), (23, 6), (23, 7), (22, 3), (22, 7), (22, 8), (21, 1), (20, 1), (20, 6), (20, 7), (19, 0), (19, 1), (19, 9), (17, 7)]","[40, 517, 393, 1342, 4236, 351, 644, 616, 14495, 389, 2282, 994, 13]",0.4587473841732903,3.764751271395165
24,8,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[3, 8]","[(23, 3), (23, 8), (22, 1), (22, 3), (22, 7), (22, 8), (21, 1), (21, 3), (21, 8), (19, 3), (19, 6), (19, 8), (18, 8), (16, 8)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46177427850267,3.538300041937037
24,9,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[0, 9]","[(23, 0), (23, 9), (22, 9), (20, 9), (19, 0), (19, 4), (18, 9)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.45544188200424846,4.466636125869115
25,0,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}",[0],"[(24, 0), (23, 0), (23, 9), (21, 0), (20, 0), (19, 0), (19, 7), (19, 8)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.4668009205637862,4.435994719449089
25,1,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[1, 4]","[(24, 1), (24, 4), (23, 1), (23, 4), (22, 3), (22, 8), (21, 1), (21, 3), (21, 8), (20, 1), (20, 4), (20, 7), (19, 7), (18, 0), (17, 1)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.4639843850295626,4.544207126384501
25,2,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[2, 3, 6, 7, 8]","[(24, 2), (24, 3), (24, 6), (24, 7), (24, 8), (23, 2), (23, 6), (23, 7), (22, 2), (22, 6), (21, 6), (18, 2)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46124360640791207,4.245334273201838
25,3,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[2, 3, 6, 8]","[(24, 2), (24, 3), (24, 6), (24, 8), (23, 3), (23, 4), (23, 8), (22, 1), (22, 3), (22, 7), (22, 8), (21, 3), (21, 8), (19, 2)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46067630361396034,4.534509439687484
25,4,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[1, 4]","[(24, 1), (24, 4), (23, 1), (23, 3), (23, 4), (22, 2), (22, 4), (21, 2), (21, 4), (20, 6)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46461427104055736,4.501823196028524
25,5,"{'text': 'I\'m not interested in politics, so why should I vote?"" ""I\'m not interested in politics, so why should I vote?"" ""I\'m not interested in politics, so why should I...'}",[5],"[(24, 5), (23, 5), (22, 5), (21, 5), (20, 5), (17, 5)]","[40, 1101, 407, 4609, 287, 4819, 11, 523, 1521, 815, 314, 3015, 1701, 366, 40, 1101, 407, 4609, 287, 4819, 11, 523, 1521, 815, 314, 3015, 1701, 366, 40, 1101, 407, 4609, 287, 4819, 11, 523, 1521, 815, 314, 986]",0.4924470188297939,7.252532216876191
25,6,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[2, 3, 6, 8]","[(24, 2), (24, 3), (24, 6), (24, 8), (23, 2), (23, 6), (23, 7), (22, 2), (22, 6), (20, 4), (20, 6), (20, 7), (19, 6), (19, 8), (18, 8)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46295293423114087,4.6100077325167295
25,7,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[2, 7]","[(24, 2), (24, 7), (23, 2), (23, 6), (23, 7), (22, 3), (22, 7), (22, 8), (21, 1), (20, 1), (19, 0), (19, 1)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.4622530101787608,4.233852503621184
25,8,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[2, 3, 6, 8]","[(24, 2), (24, 3), (24, 6), (24, 8), (23, 3), (23, 8), (22, 3), (21, 1), (21, 3), (19, 3), (19, 8), (18, 8)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.4603551316735848,4.488474696787634
25,9,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}",[9],"[(24, 9), (23, 0), (23, 9), (19, 0)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.47323636492036525,4.086772831883264
26,0,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}",[0],"[(25, 0), (23, 0), (23, 9), (21, 0), (19, 0)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.4689219871951329,4.258012515447726
26,1,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[1, 4, 6, 7]","[(25, 1), (25, 4), (25, 6), (25, 7), (24, 1), (24, 4), (23, 1), (23, 4), (22, 3), (22, 8), (21, 1), (21, 8), (20, 1), (20, 4), (19, 7)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.4615612247136516,4.55766188514654
26,2,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[2, 3, 6, 7, 8]","[(25, 2), (25, 3), (25, 6), (25, 7), (25, 8), (24, 2), (24, 3), (24, 6), (24, 7), (24, 8), (23, 6), (23, 7), (22, 2), (21, 6)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.4623005458164446,4.074674491127784
26,3,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[2, 3, 7, 8]","[(25, 2), (24, 2), (24, 3), (24, 6), (24, 8), (23, 3), (23, 4), (23, 8), (22, 1), (22, 3), (22, 7), (22, 8), (21, 3), (21, 8), (19, 2)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.4608708343902329,4.533245302447862
26,4,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[1, 4, 6]","[(25, 1), (25, 4), (25, 6), (24, 1), (24, 4), (23, 1), (23, 3), (23, 4), (22, 2), (22, 4), (21, 2), (21, 4), (20, 6)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.4617399690086565,4.5508928886942055
26,5,"{'text': 'I\'m not interested in politics, so why should I vote?"" ""I\'m not interested in politics, so why should I vote?"" ""I\'m not interested in politics, so why should I...'}",[5],"[(25, 5), (24, 5), (23, 5), (22, 5), (21, 5), (17, 5)]","[40, 1101, 407, 4609, 287, 4819, 11, 523, 1521, 815, 314, 3015, 1701, 366, 40, 1101, 407, 4609, 287, 4819, 11, 523, 1521, 815, 314, 3015, 1701, 366, 40, 1101, 407, 4609, 287, 4819, 11, 523, 1521, 815, 314, 986]",0.4924470188297939,7.252532216876191
26,6,"{'text': ""If we are going to go down the road of compulsory voting, let's make sure that it is not a one-way street.""}","[1, 2, 4, 6, 7]","[(25, 1), (25, 2), (25, 4), (25, 6), (25, 7), (24, 2), (24, 3), (24, 8), (23, 2), (23, 7), (22, 2), (22, 6), (19, 6), (19, 8), (18, 8)]","[1532, 356, 389, 1016, 284, 467, 866, 262, 2975, 286, 31967, 6709, 11, 1309, 338, 787, 1654, 326, 340, 318, 407, 257, 530, 12, 1014, 4675, 13]",0.46295293423114087,4.6100077325167295
