step,agent,post,peers,context,tokens
40,1,"{'text': 'If the government were to force people to vote, then they ought to be free to abstain from voting. They ought not to have to know you.'}","[0, 1, 2, 5, 9]","[[39, 9], [39, 0], [39, 1], [39, 2], [38, 1], [38, 0], [39, 5], [36, 1], [34, 1], [38, 2], [37, 1], [36, 0], [38, 9], [38, 5], [37, 9]]","[1532, 262, 1230, 547, 284, 2700, 661, 284, 3015, 11, 788, 484, 10783, 284, 307, 1479, 284, 16552, 391, 422, 6709, 13, 1119, 10783, 407, 284, 423, 284, 760, 345, 13]"
40,2,"{'text': ""(1) There seems to be little point in requiring people to vote when they're free to abstain from voting.""}","[0, 1, 2, 5, 9]","[[38, 5], [39, 9], [39, 2], [39, 1], [38, 2], [37, 9], [37, 1], [39, 0], [36, 2], [37, 2], [35, 2], [39, 5], [34, 2], [38, 1], [38, 0]]","[7, 16, 8, 1318, 2331, 284, 307, 1310, 966, 287, 10616, 661, 284, 3015, 618, 484, 821, 1479, 284, 16552, 391, 422, 6709, 13]"
40,3,"{'text': ""It's not a good idea to make voting compulsory. The state should not be too involved in people's lives. If everyone really wanted to vote, then why should anyone be forced to do so?""}","[3, 4, 6, 7, 8]","[[38, 3], [39, 6], [39, 4], [35, 3], [39, 8], [37, 3], [36, 3], [38, 7], [37, 6], [39, 3], [38, 6], [37, 4], [39, 7], [36, 6], [38, 8]]","[1026, 338, 407, 257, 922, 2126, 284, 787, 6709, 31967, 13, 383, 1181, 815, 407, 307, 1165, 2950, 287, 661, 338, 3160, 13, 1002, 2506, 1107, 2227, 284, 3015, 11, 788, 1521, 815, 2687, 307, 4137, 284, 466, 523, 30]"
40,4,"{'text': ""If everyone really wanted to vote, then why should anyone be forced to do so? It's not a good idea to make voting compulsory. The state should not be too involved in people's lives.""}","[3, 4, 6, 7, 8]","[[39, 6], [39, 4], [39, 7], [38, 7], [38, 4], [39, 3], [39, 8], [36, 4], [36, 7], [37, 4], [35, 4], [38, 3], [38, 8], [38, 6], [37, 8]]","[1532, 2506, 1107, 2227, 284, 3015, 11, 788, 1521, 815, 2687, 307, 4137, 284, 466, 523, 30, 632, 338, 407, 257, 922, 2126, 284, 787, 6709, 31967, 13, 383, 1181, 815, 407, 307, 1165, 2950, 287, 661, 338, 3160, 13]"
40,5,{'text': 'Suppose the government were to make voting compulsory for everybody who wants to vote. Then they ought to be free to abstain from voting. They ought not to have to know you.'},"[0, 1, 2, 5, 9]","[[39, 5], [39, 9], [38, 1], [38, 2], [35, 1], [37, 9], [38, 5], [39, 2], [39, 1], [39, 0], [38, 0], [38, 9], [37, 5], [37, 0], [37, 2]]","[15979, 577, 262, 1230, 547, 284, 787, 6709, 31967, 329, 7288, 508, 3382, 284, 3015, 13, 3244, 484, 10783, 284, 307, 1479, 284, 16552, 391, 422, 6709, 13, 1119, 10783, 407, 284, 423, 284, 760, 345, 13]"
40,6,"{'text': ""If everyone really wanted to vote, then why should anyone be forced to do so? The state should not be too involved in people's lives.""}","[3, 4, 6, 7, 8]","[[38, 6], [36, 8], [39, 6], [37, 6], [39, 8], [37, 8], [39, 3], [39, 4], [37, 4], [38, 3], [39, 7], [36, 3], [37, 3], [38, 8], [36, 6]]","[1532, 2506, 1107, 2227, 284, 3015, 11, 788, 1521, 815, 2687, 307, 4137, 284, 466, 523, 30, 383, 1181, 815, 407, 307, 1165, 2950, 287, 661, 338, 3160, 13]"
40,7,{'text': 'I more or less agree with what my peers are saying here.'},"[3, 4, 6, 7, 8]","[[38, 8], [39, 7], [39, 3], [38, 7], [37, 7], [39, 4], [38, 4], [39, 8], [36, 7], [38, 6], [38, 3], [39, 6], [37, 4], [36, 6], [36, 4]]","[40, 517, 393, 1342, 4236, 351, 644, 616, 14495, 389, 2282, 994, 13]"
40,8,"{'text': ""If everybody really wanted to vote, then why should anyone be forced to do so? It's not a good idea to make voting compulsory. The state should not be too involved in people's lives.""}","[3, 4, 6, 7, 8]","[[39, 6], [38, 3], [39, 8], [39, 4], [39, 7], [39, 3], [38, 8], [38, 6], [36, 8], [38, 4], [37, 8], [37, 3], [38, 7], [36, 3], [36, 6]]","[1532, 7288, 1107, 2227, 284, 3015, 11, 788, 1521, 815, 2687, 307, 4137, 284, 466, 523, 30, 632, 338, 407, 257, 922, 2126, 284, 787, 6709, 31967, 13, 383, 1181, 815, 407, 307, 1165, 2950, 287, 661, 338, 3160, 13]"
40,9,"{'text': 'Suppose the government were to force people to vote, then they ought to be free to abstain from voting. They ought not to have to know you.'}","[0, 1, 2, 5, 9]","[[39, 9], [39, 5], [39, 0], [35, 2], [38, 9], [36, 9], [37, 2], [39, 1], [38, 2], [35, 9], [36, 1], [37, 9], [34, 9], [38, 5], [39, 2]]","[15979, 577, 262, 1230, 547, 284, 2700, 661, 284, 3015, 11, 788, 484, 10783, 284, 307, 1479, 284, 16552, 391, 422, 6709, 13, 1119, 10783, 407, 284, 423, 284, 760, 345, 13]"
41,0,"{'text': ""If compulsory voting were to become a reality, then I'm quite sure that no one would have the right to vote.""}","[0, 1, 2, 5, 9]","[[40, 0], [36, 0], [39, 0], [36, 1], [40, 2], [39, 1], [39, 2], [38, 1], [38, 2], [37, 0], [39, 5], [40, 5], [39, 9], [40, 1], [38, 0]]","[1532, 31967, 6709, 547, 284, 1716, 257, 3950, 11, 788, 314, 1101, 2407, 1654, 326, 645, 530, 561, 423, 262, 826, 284, 3015, 13]"
41,1,"{'text': ""It's not enough to require that people vote. It's also important that they deal with the government. If they don't deal with the government, then they ought not have the right to vote.""}","[0, 1, 2, 5, 9]","[[38, 0], [39, 0], [39, 1], [40, 5], [40, 1], [40, 0], [38, 1], [39, 2], [40, 9], [39, 5], [39, 9], [37, 1], [40, 2], [36, 1], [37, 9]]","[1026, 338, 407, 1576, 284, 2421, 326, 661, 3015, 13, 632, 338, 635, 1593, 326, 484, 1730, 351, 262, 1230, 13, 1002, 484, 836, 470, 1730, 351, 262, 1230, 11, 788, 484, 10783, 407, 423, 262, 826, 284, 3015, 13]"
41,2,"{'text': ""(2) If everybody had the right to vote, the government wouldn't have to deal with them all the time. They would be free to abstain from voting.""}","[0, 1, 2, 5, 9]","[[40, 2], [37, 2], [36, 2], [39, 2], [40, 0], [40, 9], [38, 2], [40, 5], [40, 1], [39, 9], [39, 5], [39, 0], [38, 0], [39, 1], [38, 1]]","[7, 17, 8, 1002, 7288, 550, 262, 826, 284, 3015, 11, 262, 1230, 3636, 470, 423, 284, 1730, 351, 606, 477, 262, 640, 13, 1119, 561, 307, 1479, 284, 16552, 391, 422, 6709, 13]"
41,3,"{'text': ""If everybody really wanted to vote, then why should anyone be forced to do so? It's not a good idea to make voting compulsory. The state should not be too involved in people's lives.""}","[3, 4, 6, 7, 8]","[[39, 6], [40, 3], [39, 4], [39, 7], [40, 8], [40, 4], [40, 7], [38, 8], [39, 3], [37, 6], [38, 3], [40, 6], [39, 8], [38, 6], [37, 3]]","[1532, 7288, 1107, 2227, 284, 3015, 11, 788, 1521, 815, 2687, 307, 4137, 284, 466, 523, 30, 632, 338, 407, 257, 922, 2126, 284, 787, 6709, 31967, 13, 383, 1181, 815, 407, 307, 1165, 2950, 287, 661, 338, 3160, 13]"
41,4,"{'text': ""If everybody really wanted to vote, then why should anyone be forced to do so? It's not a good idea to make voting compulsory. The state should not be too involved in people's lives.""}","[3, 4, 6, 7, 8]","[[40, 4], [39, 4], [38, 8], [40, 7], [40, 3], [38, 4], [39, 3], [38, 7], [39, 8], [36, 4], [39, 7], [40, 8], [40, 6], [37, 4], [38, 6]]","[1532, 7288, 1107, 2227, 284, 3015, 11, 788, 1521, 815, 2687, 307, 4137, 284, 466, 523, 30, 632, 338, 407, 257, 922, 2126, 284, 787, 6709, 31967, 13, 383, 1181, 815, 407, 307, 1165, 2950, 287, 661, 338, 3160, 13]"
41,5,"{'text': 'If the government were to force people to vote, then they ought to be free to abstain from voting. They ought not to have to know you. Why should they have the right to vote?'}","[0, 1, 2, 5, 9]","[[37, 5], [39, 0], [39, 1], [40, 5], [39, 5], [38, 5], [39, 2], [38, 2], [39, 9], [37, 2], [40, 9], [40, 2], [40, 1], [40, 0], [38, 9]]","[1532, 262, 1230, 547, 284, 2700, 661, 284, 3015, 11, 788, 484, 10783, 284, 307, 1479, 284, 16552, 391, 422, 6709, 13, 1119, 10783, 407, 284, 423, 284, 760, 345, 13, 4162, 815, 484, 423, 262, 826, 284, 3015, 30]"
41,6,"{'text': ""If everyone really wanted to vote, then why should anyone be forced to do so? The state should not be too involved in people's lives.""}","[3, 4, 6, 7, 8]","[[40, 3], [38, 6], [40, 7], [40, 6], [39, 8], [39, 6], [37, 4], [39, 4], [37, 6], [40, 4], [39, 3], [36, 8], [40, 8], [36, 6], [38, 3]]","[1532, 2506, 1107, 2227, 284, 3015, 11, 788, 1521, 815, 2687, 307, 4137, 284, 466, 523, 30, 383, 1181, 815, 407, 307, 1165, 2950, 287, 661, 338, 3160, 13]"
41,7,"{'text': ""If everybody really wanted to vote, then why should anyone be forced to do so? It's not a good idea to make voting compulsory. The state should not be too involved in people's lives.""}","[3, 4, 6, 7, 8]","[[40, 8], [39, 6], [40, 7], [38, 4], [40, 3], [38, 7], [38, 8], [39, 7], [37, 7], [40, 4], [39, 8], [36, 7], [40, 6], [39, 4], [39, 3]]","[1532, 7288, 1107, 2227, 284, 3015, 11, 788, 1521, 815, 2687, 307, 4137, 284, 466, 523, 30, 632, 338, 407, 257, 922, 2126, 284, 787, 6709, 31967, 13, 383, 1181, 815, 407, 307, 1165, 2950, 287, 661, 338, 3160, 13]"
41,8,"{'text': ""It's not a good idea to make voting compulsory. The state should not be too involved in people's lives. If everyone really wanted to vote, then why should anyone be forced to do so?""}","[3, 4, 6, 7, 8]","[[40, 8], [38, 7], [40, 7], [40, 6], [39, 8], [38, 3], [37, 8], [40, 4], [38, 8], [40, 3], [39, 7], [39, 3], [39, 4], [36, 8], [39, 6]]","[1026, 338, 407, 257, 922, 2126, 284, 787, 6709, 31967, 13, 383, 1181, 815, 407, 307, 1165, 2950, 287, 661, 338, 3160, 13, 1002, 2506, 1107, 2227, 284, 3015, 11, 788, 1521, 815, 2687, 307, 4137, 284, 466, 523, 30]"
41,9,"{'text': ""Suppose you gave people the right to vote, but don't give them the right to deal with them. They ought not to have to know you. Why should they have the right to vote?""}","[0, 1, 2, 5, 9]","[[39, 5], [38, 2], [38, 5], [37, 9], [40, 9], [38, 9], [40, 0], [39, 9], [40, 5], [39, 1], [40, 2], [39, 2], [40, 1], [35, 9], [34, 9]]","[15979, 577, 345, 2921, 661, 262, 826, 284, 3015, 11, 475, 836, 470, 1577, 606, 262, 826, 284, 1730, 351, 606, 13, 1119, 10783, 407, 284, 423, 284, 760, 345, 13, 4162, 815, 484, 423, 262, 826, 284, 3015, 30]"
42,0,"{'text': 'Suppose the government were to force people to vote, then they ought to be free to abstain from voting. They ought not to have to know you.'}","[0, 1, 2, 5, 9]","[[41, 0], [38, 2], [40, 0], [41, 2], [38, 1], [39, 0], [39, 9], [39, 5], [40, 2], [41, 1], [41, 5], [38, 0], [41, 9], [40, 5], [40, 1]]","[15979, 577, 262, 1230, 547, 284, 2700, 661, 284, 3015, 11, 788, 484, 10783, 284, 307, 1479, 284, 16552, 391, 422, 6709, 13, 1119, 10783, 407, 284, 423, 284, 760, 345, 13]"
42,1,"{'text': 'Suppose the government were to force people to vote, then they ought to be free to abstain from voting. They ought not to have to know you.'}","[0, 1, 2, 5, 9]","[[39, 5], [39, 2], [39, 1], [41, 9], [40, 9], [40, 1], [40, 5], [41, 0], [37, 1], [41, 1], [41, 5], [41, 2], [38, 1], [39, 0], [37, 9]]","[15979, 577, 262, 1230, 547, 284, 2700, 661, 284, 3015, 11, 788, 484, 10783, 284, 307, 1479, 284, 16552, 391, 422, 6709, 13, 1119, 10783, 407, 284, 423, 284, 760, 345, 13]"
42,2,"{'text': 'Suppose the government were to force people to vote, then they ought to be free to abstain from voting. They ought not to have to know you.'}","[0, 1, 2, 5, 9]","[[40, 1], [38, 2], [41, 1], [40, 2], [41, 0], [41, 5], [41, 2], [40, 9], [39, 2], [38, 0], [40, 0], [41, 9], [39, 0], [39, 9], [39, 5]]","[15979, 577, 262, 1230, 547, 284, 2700, 661, 284, 3015, 11, 788, 484, 10783, 284, 307, 1479, 284, 16552, 391, 422, 6709, 13, 1119, 10783, 407, 284, 423, 284, 760, 345, 13]"
42,3,"{'text': ""If everybody really wanted to vote, then why should anyone be forced to do so? It's not a good idea to make voting compulsory. The state should not be too involved in people's lives.""}","[3, 4, 6, 7, 8]","[[41, 3], [40, 4], [38, 3], [40, 7], [40, 3], [39, 3], [40, 6], [41, 7], [41, 8], [39, 4], [39, 8], [41, 6], [41, 4], [39, 6], [40, 8]]","[1532, 7288, 1107, 2227, 284, 3015, 11, 788, 1521, 815, 2687, 307, 4137, 284, 466, 523, 30, 632, 338, 407, 257, 922, 2126, 284, 787, 6709, 31967, 13, 383, 1181, 815, 407, 307, 1165, 2950, 287, 661, 338, 3160, 13]"
42,4,"{'text': ""If everybody really wanted to vote, then why should anyone be forced to do so? It's not a good idea to make voting compulsory. The state should not be too involved in people's lives.""}","[3, 4, 6, 7, 8]","[[41, 3], [39, 4], [40, 7], [41, 7], [40, 8], [41, 6], [40, 4], [37, 4], [41, 4], [38, 4], [40, 3], [40, 6], [38, 8], [39, 8], [41, 8]]","[1532, 7288, 1107, 2227, 284, 3015, 11, 788, 1521, 815, 2687, 307, 4137, 284, 466, 523, 30, 632, 338, 407, 257, 922, 2126, 284, 787, 6709, 31967, 13, 383, 1181, 815, 407, 307, 1165, 2950, 287, 661, 338, 3160, 13]"
42,5,"{'text': ""Suppose you gave people the right to vote, but don't give them the right to deal with them. They ought not to have to know you. Why should they have the right to vote?""}","[0, 1, 2, 5, 9]","[[39, 9], [39, 1], [38, 5], [41, 1], [40, 5], [41, 9], [39, 5], [41, 5], [41, 0], [40, 1], [39, 0], [41, 2], [40, 2], [39, 2], [40, 0]]","[15979, 577, 345, 2921, 661, 262, 826, 284, 3015, 11, 475, 836, 470, 1577, 606, 262, 826, 284, 1730, 351, 606, 13, 1119, 10783, 407, 284, 423, 284, 760, 345, 13, 4162, 815, 484, 423, 262, 826, 284, 3015, 30]"
42,6,"{'text': ""The state shouldn't be too involved in people's lives. If everybody wanted to vote, then why should anyone be forced to do so?""}","[3, 4, 6, 7, 8]","[[41, 3], [40, 6], [40, 3], [39, 8], [41, 8], [41, 7], [41, 6], [39, 6], [40, 8], [41, 4], [40, 4], [37, 6], [40, 7], [38, 3], [38, 6]]","[464, 1181, 6584, 470, 307, 1165, 2950, 287, 661, 338, 3160, 13, 1002, 7288, 2227, 284, 3015, 11, 788, 1521, 815, 2687, 307, 4137, 284, 466, 523, 30]"
42,7,"{'text': ""If everybody really wanted to vote, then why should anyone be forced to do so? It's not a good idea to make voting compulsory. The state should not be too involved in people's lives.""}","[3, 4, 6, 7, 8]","[[37, 7], [39, 7], [39, 3], [41, 7], [41, 4], [40, 4], [40, 7], [41, 6], [41, 8], [41, 3], [40, 8], [40, 3], [39, 8], [40, 6], [36, 7]]","[1532, 7288, 1107, 2227, 284, 3015, 11, 788, 1521, 815, 2687, 307, 4137, 284, 466, 523, 30, 632, 338, 407, 257, 922, 2126, 284, 787, 6709, 31967, 13, 383, 1181, 815, 407, 307, 1165, 2950, 287, 661, 338, 3160, 13]"
42,8,"{'text': ""If everybody really wanted to vote, then why should anyone be forced to do so? It's not a good idea to make voting compulsory. The state should not be too involved in people's lives.""}","[3, 4, 6, 7, 8]","[[41, 8], [39, 4], [39, 8], [38, 7], [41, 7], [40, 7], [39, 6], [40, 3], [38, 3], [41, 3], [40, 8], [39, 7], [41, 4], [36, 8], [39, 3]]","[1532, 7288, 1107, 2227, 284, 3015, 11, 788, 1521, 815, 2687, 307, 4137, 284, 466, 523, 30, 632, 338, 407, 257, 922, 2126, 284, 787, 6709, 31967, 13, 383, 1181, 815, 407, 307, 1165, 2950, 287, 661, 338, 3160, 13]"
42,9,"{'text': ""Suppose everyone had the right to vote, but don't give them the right to deal with them all the time. They'd be free to abstain from voting.""}","[0, 1, 2, 5, 9]","[[40, 9], [41, 2], [38, 5], [41, 5], [41, 9], [39, 2], [39, 5], [41, 1], [37, 9], [41, 0], [40, 0], [40, 2], [40, 5], [40, 1], [39, 9]]","[15979, 577, 2506, 550, 262, 826, 284, 3015, 11, 475, 836, 470, 1577, 606, 262, 826, 284, 1730, 351, 606, 477, 262, 640, 13, 1119, 1549, 307, 1479, 284, 16552, 391, 422, 6709, 13]"
43,0,"{'text': 'Suppose the government were to force people to vote, then they ought to be free to abstain from voting. They ought not to have to know you.'}","[0, 1, 2, 5, 9]","[[41, 2], [38, 0], [42, 5], [41, 0], [42, 0], [42, 9], [41, 9], [41, 1], [42, 1], [40, 0], [39, 5], [40, 5], [40, 2], [38, 1], [39, 0]]","[15979, 577, 262, 1230, 547, 284, 2700, 661, 284, 3015, 11, 788, 484, 10783, 284, 307, 1479, 284, 16552, 391, 422, 6709, 13, 1119, 10783, 407, 284, 423, 284, 760, 345, 13]"
43,1,"{'text': ""If everybody had the right to vote, the government wouldn't have to deal with them all the time. They would be free to abstain from voting. They ought not to have to know you.""}","[0, 1, 2, 5, 9]","[[42, 1], [42, 0], [40, 1], [42, 5], [41, 1], [39, 1], [41, 9], [37, 1], [42, 9], [42, 2], [41, 0], [41, 2], [41, 5], [38, 1], [39, 2]]","[1532, 7288, 550, 262, 826, 284, 3015, 11, 262, 1230, 3636, 470, 423, 284, 1730, 351, 606, 477, 262, 640, 13, 1119, 561, 307, 1479, 284, 16552, 391, 422, 6709, 13, 1119, 10783, 407, 284, 423, 284, 760, 345, 13]"
43,2,"{'text': ""Suppose you gave people the right to vote, but don't give them the right to deal with them all the time. They ought not to have to know you.""}","[0, 1, 2, 5, 9]","[[42, 2], [41, 5], [40, 2], [41, 0], [42, 9], [42, 0], [42, 1], [39, 2], [40, 9], [41, 2], [41, 9], [42, 5], [41, 1], [38, 2], [39, 5]]","[15979, 577, 345, 2921, 661, 262, 826, 284, 3015, 11, 475, 836, 470, 1577, 606, 262, 826, 284, 1730, 351, 606, 477, 262, 640, 13, 1119, 10783, 407, 284, 423, 284, 760, 345, 13]"
43,3,"{'text': ""If everybody really wanted to vote, then why should anyone be forced to do so? It's not a good idea to make voting compulsory. The state should not be too involved in people's lives.""}","[3, 4, 6, 7, 8]","[[42, 4], [42, 6], [42, 3], [40, 3], [42, 8], [38, 3], [41, 8], [41, 3], [41, 4], [39, 4], [42, 7], [41, 6], [40, 4], [41, 7], [39, 6]]","[1532, 7288, 1107, 2227, 284, 3015, 11, 788, 1521, 815, 2687, 307, 4137, 284, 466, 523, 30, 632, 338, 407, 257, 922, 2126, 284, 787, 6709, 31967, 13, 383, 1181, 815, 407, 307, 1165, 2950, 287, 661, 338, 3160, 13]"
43,4,"{'text': ""A major problem with such a system is that it's really hard to get people to actually participate in the political process. For example, how do you get people to actually think about voting?""}","[3, 4, 6, 7, 8]","[[41, 6], [41, 4], [42, 6], [42, 4], [40, 3], [40, 4], [42, 8], [42, 7], [40, 8], [41, 3], [39, 4], [42, 3], [38, 4], [41, 7], [40, 6]]","[32, 1688, 1917, 351, 884, 257, 1080, 318, 326, 340, 338, 1107, 1327, 284, 651, 661, 284, 1682, 8277, 287, 262, 1964, 1429, 13, 1114, 1672, 11, 703, 466, 345, 651, 661, 284, 1682, 892, 546, 6709, 30]"
43,5,"{'text': ""(3) If everyone had the right to vote, the government wouldn't have to deal with all those people who don't have the right to vote.""}","[0, 1, 2, 5, 9]","[[40, 2], [42, 5], [42, 1], [40, 5], [39, 2], [41, 0], [41, 1], [42, 2], [38, 5], [41, 5], [42, 0], [41, 2], [39, 1], [40, 0], [39, 5]]","[7, 18, 8, 1002, 2506, 550, 262, 826, 284, 3015, 11, 262, 1230, 3636, 470, 423, 284, 1730, 351, 477, 883, 661, 508, 836, 470, 423, 262, 826, 284, 3015, 13]"
43,6,"{'text': ""While the state should not be overly involved in people's lives, it should not be too involved in them either.""}","[3, 4, 6, 7, 8]","[[41, 8], [41, 6], [41, 4], [42, 4], [37, 6], [42, 6], [42, 8], [39, 6], [41, 7], [42, 7], [40, 6], [42, 3], [41, 3], [38, 6], [40, 3]]","[3633, 262, 1181, 815, 407, 307, 17698, 2950, 287, 661, 338, 3160, 11, 340, 815, 407, 307, 1165, 2950, 287, 606, 2035, 13]"
43,7,"{'text': ""If everybody really wanted to vote, then why should anyone be forced to do so? It's not a good idea to make voting compulsory. The state should not be too involved in people's lives.""}","[3, 4, 6, 7, 8]","[[42, 4], [40, 6], [42, 7], [40, 7], [41, 7], [41, 6], [42, 8], [42, 3], [41, 4], [39, 3], [41, 3], [40, 3], [42, 6], [41, 8], [40, 8]]","[1532, 7288, 1107, 2227, 284, 3015, 11, 788, 1521, 815, 2687, 307, 4137, 284, 466, 523, 30, 632, 338, 407, 257, 922, 2126, 284, 787, 6709, 31967, 13, 383, 1181, 815, 407, 307, 1165, 2950, 287, 661, 338, 3160, 13]"
43,8,"{'text': ""If everyone really wanted to vote, then why should anyone be forced to do so? It's not a good idea to make voting compulsory. The state should not be too involved in people's lives.""}","[3, 4, 6, 7, 8]","[[42, 8], [39, 8], [40, 8], [42, 4], [42, 6], [42, 7], [39, 7], [41, 8], [39, 4], [42, 3], [40, 3], [41, 4], [38, 3], [41, 7], [41, 3]]","[1532, 2506, 1107, 2227, 284, 3015, 11, 788, 1521, 815, 2687, 307, 4137, 284, 466, 523, 30, 632, 338, 407, 257, 922, 2126, 284, 787, 6709, 31967, 13, 383, 1181, 815, 407, 307, 1165, 2950, 287, 661, 338, 3160, 13]"
43,9,"{'text': 'Suppose the government were to force people to vote, then they ought to be free to abstain from voting. They ought not to have to know you.'}","[0, 1, 2, 5, 9]","[[41, 2], [42, 2], [42, 9], [40, 9], [42, 0], [41, 9], [40, 5], [39, 5], [42, 5], [39, 9], [40, 0], [41, 5], [42, 1], [41, 1], [40, 2]]","[15979, 577, 262, 1230, 547, 284, 2700, 661, 284, 3015, 11, 788, 484, 10783, 284, 307, 1479, 284, 16552, 391, 422, 6709, 13, 1119, 10783, 407, 284, 423, 284, 760, 345, 13]"
44,0,"{'text': ""I don't think it would be too difficult for the government to make some sort of arrangement where people would have to vote if they wanted to, but they would still have to deal with the government.""}","[0, 1, 2, 5, 9]","[[43, 0], [43, 5], [40, 5], [41, 1], [43, 9], [41, 0], [43, 1], [42, 0], [43, 2], [42, 1], [42, 5], [39, 0], [42, 9], [40, 0], [41, 9]]","[40, 836, 470, 892, 340, 561, 307, 1165, 2408, 329, 262, 1230, 284, 787, 617, 3297, 286, 13888, 810, 661, 561, 423, 284, 3015, 611, 484, 2227, 284, 11, 475, 484, 561, 991, 423, 284, 1730, 351, 262, 1230, 13]"
44,1,"{'text': ""Suppose you gave people the right to vote, but don't give them the right to deal with them. They ought not to have to know you. Why should they have the right to vote?""}","[0, 1, 2, 5, 9]","[[43, 1], [42, 9], [41, 1], [43, 9], [43, 5], [42, 1], [40, 1], [42, 2], [43, 0], [41, 9], [41, 0], [42, 5], [42, 0], [41, 2], [39, 1]]","[15979, 577, 345, 2921, 661, 262, 826, 284, 3015, 11, 475, 836, 470, 1577, 606, 262, 826, 284, 1730, 351, 606, 13, 1119, 10783, 407, 284, 423, 284, 760, 345, 13, 4162, 815, 484, 423, 262, 826, 284, 3015, 30]"
44,2,"{'text': ""(3) If everyone had the right to vote, the government wouldn't have to deal with them all the time. They would be free to abstain from voting.""}","[0, 1, 2, 5, 9]","[[43, 5], [43, 1], [42, 2], [40, 2], [43, 9], [42, 1], [42, 0], [43, 2], [42, 9], [39, 2], [41, 2], [41, 1], [43, 0], [41, 5], [41, 0]]","[7, 18, 8, 1002, 2506, 550, 262, 826, 284, 3015, 11, 262, 1230, 3636, 470, 423, 284, 1730, 351, 606, 477, 262, 640, 13, 1119, 561, 307, 1479, 284, 16552, 391, 422, 6709, 13]"
44,3,"{'text': ""If everybody really wanted to vote, then why should anyone be forced to do so? It's not a good idea to make voting compulsory. The state should not be too involved in people's lives.""}","[3, 4, 6, 7, 8]","[[42, 3], [43, 6], [43, 4], [41, 3], [40, 3], [41, 4], [43, 3], [43, 8], [43, 7], [42, 4], [42, 7], [41, 7], [42, 8], [41, 8], [42, 6]]","[1532, 7288, 1107, 2227, 284, 3015, 11, 788, 1521, 815, 2687, 307, 4137, 284, 466, 523, 30, 632, 338, 407, 257, 922, 2126, 284, 787, 6709, 31967, 13, 383, 1181, 815, 407, 307, 1165, 2950, 287, 661, 338, 3160, 13]"
44,4,"{'text': ""Should the state be too involved in people's lives? If everyone really wanted to vote, then why should anyone be forced to do so? It's not a good idea to make voting compulsory.""}","[3, 4, 6, 7, 8]","[[43, 4], [41, 7], [43, 8], [42, 4], [40, 4], [40, 8], [42, 8], [42, 3], [43, 7], [39, 4], [40, 3], [41, 4], [42, 6], [43, 6], [43, 3]]","[19926, 262, 1181, 307, 1165, 2950, 287, 661, 338, 3160, 30, 1002, 2506, 1107, 2227, 284, 3015, 11, 788, 1521, 815, 2687, 307, 4137, 284, 466, 523, 30, 632, 338, 407, 257, 922, 2126, 284, 787, 6709, 31967, 13]"
44,5,"{'text': 'Suppose the government were to force people to vote, then they ought to be free to abstain from voting. They ought not to have to know you.'}","[0, 1, 2, 5, 9]","[[43, 5], [40, 5], [42, 5], [41, 5], [41, 0], [42, 0], [43, 0], [43, 2], [42, 1], [38, 5], [41, 2], [43, 9], [42, 2], [43, 1], [41, 1]]","[15979, 577, 262, 1230, 547, 284, 2700, 661, 284, 3015, 11, 788, 484, 10783, 284, 307, 1479, 284, 16552, 391, 422, 6709, 13, 1119, 10783, 407, 284, 423, 284, 760, 345, 13]"
44,6,"{'text': ""If everybody really wanted to vote, then why should anyone be forced to do so? It's not a good idea to make voting compulsory. The state should not be too involved in people's lives.""}","[3, 4, 6, 7, 8]","[[42, 6], [43, 6], [42, 4], [42, 7], [42, 3], [43, 8], [43, 4], [39, 6], [43, 7], [41, 3], [41, 6], [40, 3], [42, 8], [43, 3], [40, 6]]","[1532, 7288, 1107, 2227, 284, 3015, 11, 788, 1521, 815, 2687, 307, 4137, 284, 466, 523, 30, 632, 338, 407, 257, 922, 2126, 284, 787, 6709, 31967, 13, 383, 1181, 815, 407, 307, 1165, 2950, 287, 661, 338, 3160, 13]"
44,7,"{'text': ""If everybody really wanted to vote, then why should anyone be forced to do so? It's not a good idea to make voting compulsory. The state should not be too involved in people's lives.""}","[3, 4, 6, 7, 8]","[[41, 4], [43, 4], [42, 7], [40, 7], [43, 7], [43, 8], [41, 7], [43, 3], [41, 3], [42, 8], [40, 3], [43, 6], [42, 6], [41, 8], [42, 3]]","[1532, 7288, 1107, 2227, 284, 3015, 11, 788, 1521, 815, 2687, 307, 4137, 284, 466, 523, 30, 632, 338, 407, 257, 922, 2126, 284, 787, 6709, 31967, 13, 383, 1181, 815, 407, 307, 1165, 2950, 287, 661, 338, 3160, 13]"
44,8,"{'text': ""It's not a good idea to make voting compulsory. The state shouldn't be too involved in people's lives. If everybody really wanted to vote, then why should anyone be forced to do so?""}","[3, 4, 6, 7, 8]","[[42, 8], [42, 4], [38, 3], [43, 4], [42, 7], [43, 7], [43, 8], [43, 3], [43, 6], [41, 8], [41, 7], [41, 4], [41, 3], [42, 3], [40, 8]]","[1026, 338, 407, 257, 922, 2126, 284, 787, 6709, 31967, 13, 383, 1181, 6584, 470, 307, 1165, 2950, 287, 661, 338, 3160, 13, 1002, 7288, 1107, 2227, 284, 3015, 11, 788, 1521, 815, 2687, 307, 4137, 284, 466, 523, 30]"
