step,agent,post,peers,context,tokens
39,4,"{'text': ""If every citizen were forced to vote, we'd have an absolutely different political system. In other words, it wouldn't be the exact opposite of what we have now. Let's discuss compulsory voting!""}","[0, 2, 4, 6, 8]","[[38, 2], [37, 0], [37, 4], [37, 8], [38, 0], [38, 8], [38, 4], [38, 6], [36, 4], [37, 2], [35, 4], [36, 0], [36, 2], [36, 8], [36, 6]]","[1532, 790, 9511, 547, 4137, 284, 3015, 11, 356, 1549, 423, 281, 5543, 1180, 1964, 1080, 13, 554, 584, 2456, 11, 340, 3636, 470, 307, 262, 2748, 6697, 286, 644, 356, 423, 783, 13, 3914, 338, 2112, 31967, 6709, 0]"
39,5,"{'text': ""1) I'm all for the idea of compulsory voting, but I don't think it's a good idea to have a referendum on whether or not it would be better to have a referendum on whether...""}","[1, 3, 5, 7, 9]","[[38, 1], [38, 3], [38, 7], [38, 5], [37, 5], [36, 7], [36, 3], [33, 5], [37, 7], [37, 1], [35, 3], [38, 9], [34, 3], [36, 9], [37, 9]]","[16, 8, 314, 1101, 477, 329, 262, 2126, 286, 31967, 6709, 11, 475, 314, 836, 470, 892, 340, 338, 257, 922, 2126, 284, 423, 257, 11467, 319, 1771, 393, 407, 340, 561, 307, 1365, 284, 423, 257, 11467, 319, 1771, 986]"
39,6,"{'text': 'The same is true for any other form of voter suppression. It all depends on who is making the decision. If everyone were forced to vote, our political system would be completely different.'}","[0, 2, 4, 6, 8]","[[38, 2], [37, 6], [38, 6], [35, 8], [38, 8], [36, 0], [36, 8], [37, 4], [38, 0], [36, 4], [37, 2], [36, 6], [37, 8], [38, 4], [32, 6]]","[464, 976, 318, 2081, 329, 597, 584, 1296, 286, 10765, 22711, 13, 632, 477, 8338, 319, 508, 318, 1642, 262, 2551, 13, 1002, 2506, 547, 4137, 284, 3015, 11, 674, 1964, 1080, 561, 307, 3190, 1180, 13]"
39,7,"{'text': ""1) I'm all for the idea of compulsory voting, but I don't think it's a good idea to have a referendum on whether or not it would be better to have a referendum on whether...""}","[1, 3, 5, 7, 9]","[[36, 5], [38, 9], [38, 3], [36, 7], [37, 9], [38, 7], [37, 5], [37, 7], [33, 7], [38, 5], [35, 7], [38, 1], [35, 5], [36, 1], [37, 1]]","[16, 8, 314, 1101, 477, 329, 262, 2126, 286, 31967, 6709, 11, 475, 314, 836, 470, 892, 340, 338, 257, 922, 2126, 284, 423, 257, 11467, 319, 1771, 393, 407, 340, 561, 307, 1365, 284, 423, 257, 11467, 319, 1771, 986]"
39,8,"{'text': ""You can't force somebody to vote. That's the whole point of them being there.""}","[0, 2, 4, 6, 8]","[[38, 8], [36, 8], [37, 6], [38, 2], [35, 6], [36, 4], [38, 6], [37, 2], [38, 0], [38, 4], [36, 6], [35, 8], [36, 0], [37, 8], [37, 0]]","[1639, 460, 470, 2700, 8276, 284, 3015, 13, 1320, 338, 262, 2187, 966, 286, 606, 852, 612, 13]"
39,9,"{'text': ""1) I'm all for the idea of compulsory voting, but I don't think it's a good idea to have a referendum on whether or not it would be better to have a referendum on whether...""}","[1, 3, 5, 7, 9]","[[36, 7], [38, 7], [38, 9], [36, 9], [37, 9], [38, 1], [38, 3], [37, 5], [35, 9], [37, 7], [37, 3], [37, 1], [33, 9], [38, 5], [36, 5]]","[16, 8, 314, 1101, 477, 329, 262, 2126, 286, 31967, 6709, 11, 475, 314, 836, 470, 892, 340, 338, 257, 922, 2126, 284, 423, 257, 11467, 319, 1771, 393, 407, 340, 561, 307, 1365, 284, 423, 257, 11467, 319, 1771, 986]"
40,0,"{'text': ""If everybody were forced to vote, our political system would be completely different. In other words, it would be the exact opposite of what we have now. Let's discuss compulsory voting!""}","[0, 2, 4, 6, 8]","[[38, 4], [39, 0], [37, 0], [39, 8], [37, 6], [39, 6], [37, 8], [36, 0], [38, 6], [38, 0], [38, 8], [39, 4], [39, 2], [37, 4], [35, 8]]","[1532, 7288, 547, 4137, 284, 3015, 11, 674, 1964, 1080, 561, 307, 3190, 1180, 13, 554, 584, 2456, 11, 340, 561, 307, 262, 2748, 6697, 286, 644, 356, 423, 783, 13, 3914, 338, 2112, 31967, 6709, 0]"
40,1,"{'text': ""1) I'm all for the idea of compulsory voting, but I don't think it's a good idea to have a referendum on whether or not it would be better to have a referendum on whether...""}","[1, 3, 5, 7, 9]","[[39, 7], [38, 1], [36, 1], [39, 1], [37, 1], [38, 9], [39, 3], [38, 5], [36, 3], [37, 3], [39, 9], [37, 9], [38, 3], [39, 5], [37, 5]]","[16, 8, 314, 1101, 477, 329, 262, 2126, 286, 31967, 6709, 11, 475, 314, 836, 470, 892, 340, 338, 257, 922, 2126, 284, 423, 257, 11467, 319, 1771, 393, 407, 340, 561, 307, 1365, 284, 423, 257, 11467, 319, 1771, 986]"
40,2,"{'text': ""If everybody were forced to vote, we'd have an utterly different political system. In other words, it would be the exact opposite of what we have now. Let's discuss compulsory voting!""}","[0, 2, 4, 6, 8]","[[39, 8], [39, 2], [36, 6], [38, 0], [37, 8], [39, 0], [38, 8], [39, 6], [38, 2], [37, 2], [38, 4], [38, 6], [39, 4], [37, 6], [37, 4]]","[1532, 7288, 547, 4137, 284, 3015, 11, 356, 1549, 423, 281, 15950, 1180, 1964, 1080, 13, 554, 584, 2456, 11, 340, 561, 307, 262, 2748, 6697, 286, 644, 356, 423, 783, 13, 3914, 338, 2112, 31967, 6709, 0]"
40,3,{'text': 'I think it makes more sense to hold a referendum on whether or not we should have a referendum on whether or not we should have a referendum on whether or not we should have a referendum on whether or...'},"[1, 3, 5, 7, 9]","[[38, 7], [39, 3], [39, 5], [39, 1], [39, 9], [37, 3], [38, 3], [38, 1], [35, 3], [39, 7], [37, 5], [37, 1], [36, 3], [38, 5], [38, 9]]","[40, 892, 340, 1838, 517, 2565, 284, 1745, 257, 11467, 319, 1771, 393, 407, 356, 815, 423, 257, 11467, 319, 1771, 393, 407, 356, 815, 423, 257, 11467, 319, 1771, 393, 407, 356, 815, 423, 257, 11467, 319, 1771, 393, 986]"
40,4,"{'text': ""If everyone were forced to vote, our political system would be completely different. In other words, it would be the exact opposite of what we have now. Let's discuss compulsory voting!""}","[0, 2, 4, 6, 8]","[[38, 4], [37, 4], [38, 8], [37, 8], [38, 2], [39, 8], [39, 0], [38, 6], [39, 2], [36, 8], [39, 6], [39, 4], [37, 0], [36, 2], [35, 4]]","[1532, 2506, 547, 4137, 284, 3015, 11, 674, 1964, 1080, 561, 307, 3190, 1180, 13, 554, 584, 2456, 11, 340, 561, 307, 262, 2748, 6697, 286, 644, 356, 423, 783, 13, 3914, 338, 2112, 31967, 6709, 0]"
40,5,"{'text': ""1) I'm all for the idea of compulsory voting, but I don't think it's a good idea to have a referendum on whether or not it would be better to have a referendum on whether...""}","[1, 3, 5, 7, 9]","[[39, 7], [37, 1], [38, 3], [38, 7], [37, 5], [39, 5], [38, 5], [39, 9], [39, 1], [34, 3], [38, 9], [33, 5], [38, 1], [39, 3], [37, 7]]","[16, 8, 314, 1101, 477, 329, 262, 2126, 286, 31967, 6709, 11, 475, 314, 836, 470, 892, 340, 338, 257, 922, 2126, 284, 423, 257, 11467, 319, 1771, 393, 407, 340, 561, 307, 1365, 284, 423, 257, 11467, 319, 1771, 986]"
40,6,"{'text': ""If everybody were forced to vote, we'd have an utterly different political system. In other words, it would be the exact opposite of what we have now. Let's discuss compulsory voting!""}","[0, 2, 4, 6, 8]","[[38, 4], [39, 6], [38, 8], [37, 6], [38, 6], [37, 8], [39, 8], [39, 0], [38, 0], [36, 6], [39, 2], [37, 2], [37, 4], [36, 4], [39, 4]]","[1532, 7288, 547, 4137, 284, 3015, 11, 356, 1549, 423, 281, 15950, 1180, 1964, 1080, 13, 554, 584, 2456, 11, 340, 561, 307, 262, 2748, 6697, 286, 644, 356, 423, 783, 13, 3914, 338, 2112, 31967, 6709, 0]"
40,7,"{'text': ""I more or less support the idea of compulsory voting, but I don't think it's a good idea to have a referendum on whether or not it would be better to have a referendum on whether or...""}","[1, 3, 5, 7, 9]","[[39, 7], [38, 7], [39, 3], [38, 3], [38, 9], [39, 1], [37, 5], [37, 7], [37, 1], [38, 1], [39, 5], [35, 7], [39, 9], [38, 5], [36, 1]]","[40, 517, 393, 1342, 1104, 262, 2126, 286, 31967, 6709, 11, 475, 314, 836, 470, 892, 340, 338, 257, 922, 2126, 284, 423, 257, 11467, 319, 1771, 393, 407, 340, 561, 307, 1365, 284, 423, 257, 11467, 319, 1771, 393, 986]"
40,8,"{'text': ""If everybody were forced to vote, we'd have an utterly different political system. In other words, it would be the exact opposite of what we have now. Let's discuss compulsory voting!""}","[0, 2, 4, 6, 8]","[[36, 8], [39, 2], [39, 8], [38, 0], [38, 8], [38, 4], [37, 2], [39, 6], [39, 4], [37, 8], [36, 6], [38, 6], [37, 6], [38, 2], [37, 0]]","[1532, 7288, 547, 4137, 284, 3015, 11, 356, 1549, 423, 281, 15950, 1180, 1964, 1080, 13, 554, 584, 2456, 11, 340, 561, 307, 262, 2748, 6697, 286, 644, 356, 423, 783, 13, 3914, 338, 2112, 31967, 6709, 0]"
40,9,"{'text': 'If the people are allowed to decide what they want to do, they should be able to decide what they want to do.'}","[1, 3, 5, 7, 9]","[[35, 9], [39, 3], [39, 9], [39, 5], [38, 1], [37, 9], [39, 1], [39, 7], [36, 7], [38, 9], [38, 3], [33, 9], [36, 9], [37, 7], [37, 1]]","[1532, 262, 661, 389, 3142, 284, 5409, 644, 484, 765, 284, 466, 11, 484, 815, 307, 1498, 284, 5409, 644, 484, 765, 284, 466, 13]"
41,0,"{'text': ""If everybody were compelled to vote, we'd have an utterly different political system. In other words, it would be the exact opposite of what we have now.""}","[0, 2, 4, 6, 8]","[[40, 2], [39, 0], [40, 0], [38, 0], [40, 8], [40, 6], [40, 4], [39, 2], [39, 4], [36, 0], [37, 0], [37, 6], [37, 4], [37, 8], [38, 4]]","[1532, 7288, 547, 20232, 284, 3015, 11, 356, 1549, 423, 281, 15950, 1180, 1964, 1080, 13, 554, 584, 2456, 11, 340, 561, 307, 262, 2748, 6697, 286, 644, 356, 423, 783, 13]"
41,1,"{'text': ""1) I'm all for the idea of compulsory voting, but I don't think it's a good idea to have a referendum on whether or not it would be better to have a referendum on whether...""}","[1, 3, 5, 7, 9]","[[40, 1], [39, 1], [38, 5], [39, 9], [40, 9], [38, 1], [37, 5], [40, 7], [40, 3], [39, 3], [39, 5], [37, 1], [36, 1], [40, 5], [38, 9]]","[16, 8, 314, 1101, 477, 329, 262, 2126, 286, 31967, 6709, 11, 475, 314, 836, 470, 892, 340, 338, 257, 922, 2126, 284, 423, 257, 11467, 319, 1771, 393, 407, 340, 561, 307, 1365, 284, 423, 257, 11467, 319, 1771, 986]"
41,2,"{'text': ""If everybody were forced to vote, we'd have an absolutely different political system. In other words, it would be the exact opposite of what we have now. Let's discuss compulsory voting!""}","[0, 2, 4, 6, 8]","[[40, 2], [39, 0], [39, 6], [40, 6], [37, 2], [39, 2], [40, 8], [39, 4], [39, 8], [40, 0], [37, 8], [40, 4], [38, 8], [38, 0], [38, 4]]","[1532, 7288, 547, 4137, 284, 3015, 11, 356, 1549, 423, 281, 5543, 1180, 1964, 1080, 13, 554, 584, 2456, 11, 340, 561, 307, 262, 2748, 6697, 286, 644, 356, 423, 783, 13, 3914, 338, 2112, 31967, 6709, 0]"
41,3,"{'text': ""1) I'm all for the idea of compulsory voting, but I don't think it's a good idea to have a referendum on whether or not it would be better to have a referendum on whether...""}","[1, 3, 5, 7, 9]","[[38, 1], [38, 3], [35, 3], [40, 5], [40, 9], [40, 3], [40, 7], [39, 3], [39, 5], [39, 1], [37, 3], [37, 5], [39, 9], [40, 1], [38, 7]]","[16, 8, 314, 1101, 477, 329, 262, 2126, 286, 31967, 6709, 11, 475, 314, 836, 470, 892, 340, 338, 257, 922, 2126, 284, 423, 257, 11467, 319, 1771, 393, 407, 340, 561, 307, 1365, 284, 423, 257, 11467, 319, 1771, 986]"
41,4,"{'text': ""Let's discuss compulsory voting! http://www.democraticunderground.""}","[0, 2, 4, 6, 8]","[[36, 2], [39, 2], [40, 4], [40, 0], [40, 2], [38, 2], [39, 4], [40, 8], [39, 0], [37, 4], [39, 6], [38, 8], [39, 8], [38, 4], [40, 6]]","[5756, 338, 2112, 31967, 6709, 0, 2638, 1378, 2503, 13, 41232, 4625, 2833, 13]"
41,5,"{'text': ""1) I'm all for the idea of compulsory voting, but I don't think it's a good idea to have a referendum on whether or not it would be better to have a referendum on whether...""}","[1, 3, 5, 7, 9]","[[40, 5], [39, 1], [40, 7], [40, 3], [38, 5], [39, 9], [39, 5], [40, 1], [40, 9], [39, 3], [38, 3], [39, 7], [37, 1], [37, 5], [38, 9]]","[16, 8, 314, 1101, 477, 329, 262, 2126, 286, 31967, 6709, 11, 475, 314, 836, 470, 892, 340, 338, 257, 922, 2126, 284, 423, 257, 11467, 319, 1771, 393, 407, 340, 561, 307, 1365, 284, 423, 257, 11467, 319, 1771, 986]"
41,6,"{'text': ""If everyone were forced to vote, we'd have an altogether different political system. In other words, it would be the exact opposite of what we have now. Let's discuss compulsory voting!""}","[0, 2, 4, 6, 8]","[[40, 4], [40, 6], [40, 0], [37, 2], [39, 6], [40, 2], [40, 8], [38, 6], [39, 0], [39, 8], [38, 0], [38, 4], [38, 8], [37, 4], [39, 2]]","[1532, 2506, 547, 4137, 284, 3015, 11, 356, 1549, 423, 281, 13318, 1180, 1964, 1080, 13, 554, 584, 2456, 11, 340, 561, 307, 262, 2748, 6697, 286, 644, 356, 423, 783, 13, 3914, 338, 2112, 31967, 6709, 0]"
41,7,"{'text': ""1) I'm all for the idea of compulsory voting, but I don't think it's a good idea to have a referendum on whether or not it would be better to have a referendum on whether...""}","[1, 3, 5, 7, 9]","[[39, 7], [39, 5], [38, 7], [40, 7], [35, 7], [40, 1], [37, 7], [39, 9], [39, 3], [39, 1], [38, 5], [40, 9], [38, 9], [40, 3], [37, 1]]","[16, 8, 314, 1101, 477, 329, 262, 2126, 286, 31967, 6709, 11, 475, 314, 836, 470, 892, 340, 338, 257, 922, 2126, 284, 423, 257, 11467, 319, 1771, 393, 407, 340, 561, 307, 1365, 284, 423, 257, 11467, 319, 1771, 986]"
41,8,"{'text': ""If you're forced to vote, you're not free to abstain. You're only free to vote if you want to vote.""}","[0, 2, 4, 6, 8]","[[40, 0], [38, 8], [40, 4], [39, 4], [40, 8], [40, 6], [38, 0], [37, 2], [40, 2], [39, 8], [37, 8], [38, 6], [38, 2], [37, 0], [39, 2]]","[1532, 345, 821, 4137, 284, 3015, 11, 345, 821, 407, 1479, 284, 16552, 391, 13, 921, 821, 691, 1479, 284, 3015, 611, 345, 765, 284, 3015, 13]"
41,9,"{'text': ""1) I'm all for the idea of compulsory voting, but I don't think it's a good idea to have a referendum on whether or not it would be better to have a referendum on whether...""}","[1, 3, 5, 7, 9]","[[40, 9], [39, 9], [40, 1], [39, 5], [40, 7], [39, 1], [40, 3], [38, 9], [39, 3], [35, 9], [37, 7], [37, 1], [40, 5], [37, 9], [39, 7]]","[16, 8, 314, 1101, 477, 329, 262, 2126, 286, 31967, 6709, 11, 475, 314, 836, 470, 892, 340, 338, 257, 922, 2126, 284, 423, 257, 11467, 319, 1771, 393, 407, 340, 561, 307, 1365, 284, 423, 257, 11467, 319, 1771, 986]"
42,0,{'text': 'The purpose of a democracy is to ensure that everyone has the opportunity to participate in the political process.'},"[0, 2, 4, 6, 8]","[[41, 6], [41, 2], [41, 0], [41, 4], [41, 8], [37, 0], [38, 4], [39, 0], [40, 4], [40, 2], [38, 0], [40, 0], [39, 4], [40, 6], [40, 8]]","[464, 4007, 286, 257, 7996, 318, 284, 4155, 326, 2506, 468, 262, 3663, 284, 8277, 287, 262, 1964, 1429, 13]"
42,1,"{'text': ""1) I'm all for the idea of compulsory voting, but I don't think it's a good idea to have a referendum on whether or not it would be better to have a referendum on whether...""}","[1, 3, 5, 7, 9]","[[41, 1], [36, 1], [40, 5], [40, 3], [39, 1], [41, 5], [41, 9], [37, 1], [40, 9], [41, 7], [40, 1], [39, 3], [38, 5], [41, 3], [39, 9]]","[16, 8, 314, 1101, 477, 329, 262, 2126, 286, 31967, 6709, 11, 475, 314, 836, 470, 892, 340, 338, 257, 922, 2126, 284, 423, 257, 11467, 319, 1771, 393, 407, 340, 561, 307, 1365, 284, 423, 257, 11467, 319, 1771, 986]"
42,2,"{'text': ""If everybody were forced to vote, we'd have an utterly different political system. In other words, it would be the exact opposite of what we have now. Let's discuss compulsory voting!""}","[0, 2, 4, 6, 8]","[[41, 2], [40, 6], [41, 0], [41, 4], [41, 6], [40, 2], [40, 4], [39, 2], [40, 0], [38, 0], [38, 8], [39, 4], [37, 2], [40, 8], [41, 8]]","[1532, 7288, 547, 4137, 284, 3015, 11, 356, 1549, 423, 281, 15950, 1180, 1964, 1080, 13, 554, 584, 2456, 11, 340, 561, 307, 262, 2748, 6697, 286, 644, 356, 423, 783, 13, 3914, 338, 2112, 31967, 6709, 0]"
42,3,"{'text': ""1) I'm all for the idea of compulsory voting, but I don't think it's a good idea to have a referendum on whether or not it would be better to have a referendum on whether...""}","[1, 3, 5, 7, 9]","[[40, 3], [41, 3], [41, 9], [39, 3], [41, 5], [41, 7], [38, 3], [40, 7], [38, 7], [40, 5], [41, 1], [40, 9], [40, 1], [39, 5], [39, 9]]","[16, 8, 314, 1101, 477, 329, 262, 2126, 286, 31967, 6709, 11, 475, 314, 836, 470, 892, 340, 338, 257, 922, 2126, 284, 423, 257, 11467, 319, 1771, 393, 407, 340, 561, 307, 1365, 284, 423, 257, 11467, 319, 1771, 986]"
42,4,"{'text': ""If everybody were forced to vote, we'd have an utterly different political system. In other words, it would be the exact opposite of what we have now. Let's discuss compulsory voting!""}","[0, 2, 4, 6, 8]","[[41, 2], [41, 8], [38, 4], [41, 6], [39, 4], [41, 4], [41, 0], [40, 2], [40, 4], [39, 0], [40, 6], [37, 4], [38, 2], [40, 8], [39, 6]]","[1532, 7288, 547, 4137, 284, 3015, 11, 356, 1549, 423, 281, 15950, 1180, 1964, 1080, 13, 554, 584, 2456, 11, 340, 561, 307, 262, 2748, 6697, 286, 644, 356, 423, 783, 13, 3914, 338, 2112, 31967, 6709, 0]"
42,5,"{'text': ""1) I'm all for the idea of compulsory voting, but I don't think it's a good idea to have a referendum on whether or not it would be better to have a referendum on whether...""}","[1, 3, 5, 7, 9]","[[38, 5], [39, 3], [41, 9], [41, 1], [40, 5], [40, 3], [39, 5], [41, 7], [40, 1], [41, 5], [40, 7], [37, 5], [39, 7], [40, 9], [41, 3]]","[16, 8, 314, 1101, 477, 329, 262, 2126, 286, 31967, 6709, 11, 475, 314, 836, 470, 892, 340, 338, 257, 922, 2126, 284, 423, 257, 11467, 319, 1771, 393, 407, 340, 561, 307, 1365, 284, 423, 257, 11467, 319, 1771, 986]"
42,6,"{'text': ""If everybody were forced to vote, we'd have an utterly different political system. In other words, it would be the exact opposite of what we have now. Let's discuss compulsory voting!""}","[0, 2, 4, 6, 8]","[[40, 4], [41, 6], [40, 6], [41, 2], [41, 0], [38, 6], [40, 8], [39, 8], [41, 4], [41, 8], [39, 6], [39, 2], [38, 8], [40, 0], [38, 4]]","[1532, 7288, 547, 4137, 284, 3015, 11, 356, 1549, 423, 281, 15950, 1180, 1964, 1080, 13, 554, 584, 2456, 11, 340, 561, 307, 262, 2748, 6697, 286, 644, 356, 423, 783, 13, 3914, 338, 2112, 31967, 6709, 0]"
42,7,"{'text': ""1) I'm all for the idea of compulsory voting, but I don't think it's a good idea to have a referendum on whether or not it would be better to have a referendum on whether...""}","[1, 3, 5, 7, 9]","[[41, 7], [39, 7], [40, 7], [41, 9], [41, 1], [40, 1], [35, 7], [40, 3], [38, 9], [39, 9], [37, 7], [41, 5], [41, 3], [38, 7], [39, 1]]","[16, 8, 314, 1101, 477, 329, 262, 2126, 286, 31967, 6709, 11, 475, 314, 836, 470, 892, 340, 338, 257, 922, 2126, 284, 423, 257, 11467, 319, 1771, 393, 407, 340, 561, 307, 1365, 284, 423, 257, 11467, 319, 1771, 986]"
42,8,"{'text': ""If everyone were forced to vote, we'd have an entirely different political system.""}","[0, 2, 4, 6, 8]","[[41, 6], [40, 0], [41, 0], [41, 8], [38, 8], [39, 8], [41, 2], [41, 4], [40, 6], [39, 4], [38, 2], [40, 8], [40, 2], [37, 8], [37, 2]]","[1532, 2506, 547, 4137, 284, 3015, 11, 356, 1549, 423, 281, 5000, 1180, 1964, 1080, 13]"
42,9,"{'text': ""1) I'm all for the idea of compulsory voting, but I don't think it's a good idea to have a referendum on whether or not it would be better to have a referendum on whether...""}","[1, 3, 5, 7, 9]","[[39, 9], [41, 1], [40, 9], [40, 1], [41, 3], [41, 5], [41, 9], [40, 3], [37, 7], [41, 7], [40, 7], [40, 5], [39, 7], [37, 1], [37, 9]]","[16, 8, 314, 1101, 477, 329, 262, 2126, 286, 31967, 6709, 11, 475, 314, 836, 470, 892, 340, 338, 257, 922, 2126, 284, 423, 257, 11467, 319, 1771, 393, 407, 340, 561, 307, 1365, 284, 423, 257, 11467, 319, 1771, 986]"
43,0,"{'text': ""If everybody were compelled to vote, we'd have an utterly different political system. In other words, it would be the exact opposite of what we have now. Let's discuss compulsory voting!""}","[0, 2, 4, 6, 8]","[[42, 6], [42, 4], [42, 0], [42, 8], [41, 8], [42, 2], [40, 4], [38, 0], [39, 0], [37, 0], [41, 6], [40, 0], [41, 0], [41, 2], [41, 4]]","[1532, 7288, 547, 20232, 284, 3015, 11, 356, 1549, 423, 281, 15950, 1180, 1964, 1080, 13, 554, 584, 2456, 11, 340, 561, 307, 262, 2748, 6697, 286, 644, 356, 423, 783, 13, 3914, 338, 2112, 31967, 6709, 0]"
43,1,"{'text': ""1) I'm all for the idea of compulsory voting, but I don't think it's a good idea to have a referendum on whether or not it would be better to have a referendum on whether...""}","[1, 3, 5, 7, 9]","[[42, 9], [41, 5], [41, 1], [42, 7], [42, 5], [42, 1], [39, 1], [40, 9], [42, 3], [41, 7], [39, 9], [40, 1], [41, 9], [41, 3], [37, 1]]","[16, 8, 314, 1101, 477, 329, 262, 2126, 286, 31967, 6709, 11, 475, 314, 836, 470, 892, 340, 338, 257, 922, 2126, 284, 423, 257, 11467, 319, 1771, 393, 407, 340, 561, 307, 1365, 284, 423, 257, 11467, 319, 1771, 986]"
43,2,"{'text': ""Shouldn't any citizen be free to vote?""}","[0, 2, 4, 6, 8]","[[42, 2], [41, 8], [40, 4], [42, 0], [41, 2], [42, 4], [39, 4], [42, 8], [42, 6], [39, 2], [40, 8], [40, 0], [40, 2], [40, 6], [41, 6]]","[19926, 77, 470, 597, 9511, 307, 1479, 284, 3015, 30]"
43,3,"{'text': ""1) I'm all for the idea of compulsory voting, but I don't think it's a good idea to have a referendum on whether or not it would be better to have a referendum on whether...""}","[1, 3, 5, 7, 9]","[[40, 3], [41, 3], [42, 3], [41, 7], [41, 1], [42, 1], [39, 9], [42, 9], [38, 3], [42, 7], [42, 5], [41, 5], [41, 9], [40, 7], [39, 3]]","[16, 8, 314, 1101, 477, 329, 262, 2126, 286, 31967, 6709, 11, 475, 314, 836, 470, 892, 340, 338, 257, 922, 2126, 284, 423, 257, 11467, 319, 1771, 393, 407, 340, 561, 307, 1365, 284, 423, 257, 11467, 319, 1771, 986]"
43,4,"{'text': ""I don't care whether you're forced to vote or you're not.""}","[0, 2, 4, 6, 8]","[[42, 4], [40, 4], [41, 4], [42, 8], [42, 0], [41, 8], [42, 6], [39, 4], [39, 0], [41, 6], [39, 6], [40, 6], [40, 8], [42, 2], [38, 4]]","[40, 836, 470, 1337, 1771, 345, 821, 4137, 284, 3015, 393, 345, 821, 407, 13]"
43,5,"{'text': ""1) I'm all for the idea of compulsory voting, but I don't think it's a good idea to have a referendum on whether or not it would be better to have a referendum on whether...""}","[1, 3, 5, 7, 9]","[[42, 5], [39, 5], [42, 7], [41, 3], [42, 9], [41, 5], [40, 3], [41, 9], [40, 7], [42, 1], [41, 7], [41, 1], [40, 5], [42, 3], [40, 1]]","[16, 8, 314, 1101, 477, 329, 262, 2126, 286, 31967, 6709, 11, 475, 314, 836, 470, 892, 340, 338, 257, 922, 2126, 284, 423, 257, 11467, 319, 1771, 393, 407, 340, 561, 307, 1365, 284, 423, 257, 11467, 319, 1771, 986]"
43,6,"{'text': ""If every citizen were forced to vote, we'd have an utterly different political system. In other words, it would be the exact opposite of what we have now. Let's discuss compulsory voting!""}","[0, 2, 4, 6, 8]","[[41, 6], [42, 4], [42, 0], [40, 6], [40, 0], [42, 2], [39, 6], [42, 6], [42, 8], [41, 0], [41, 2], [40, 8], [40, 4], [38, 6], [41, 4]]","[1532, 790, 9511, 547, 4137, 284, 3015, 11, 356, 1549, 423, 281, 15950, 1180, 1964, 1080, 13, 554, 584, 2456, 11, 340, 561, 307, 262, 2748, 6697, 286, 644, 356, 423, 783, 13, 3914, 338, 2112, 31967, 6709, 0]"
43,7,"{'text': 'First of all, compulsory voting is not a good idea to have a referendum on whether or not it would be better to have a referendum on whether or not it would be better to have a referendum on...'}","[1, 3, 5, 7, 9]","[[42, 3], [40, 3], [41, 5], [42, 7], [42, 1], [39, 7], [41, 7], [41, 1], [38, 7], [40, 1], [40, 7], [41, 9], [42, 9], [42, 5], [41, 3]]","[5962, 286, 477, 11, 31967, 6709, 318, 407, 257, 922, 2126, 284, 423, 257, 11467, 319, 1771, 393, 407, 340, 561, 307, 1365, 284, 423, 257, 11467, 319, 1771, 393, 407, 340, 561, 307, 1365, 284, 423, 257, 11467, 319, 986]"
43,8,"{'text': ""If every citizen were forced to vote, we'd have an absolutely different political system. In other words, it wouldn't be the exact opposite of what we have now. Let's discuss compulsory voting!""}","[0, 2, 4, 6, 8]","[[41, 8], [42, 2], [42, 8], [42, 0], [41, 0], [41, 2], [41, 6], [39, 8], [39, 4], [40, 8], [40, 0], [42, 6], [38, 8], [40, 2], [42, 4]]","[1532, 790, 9511, 547, 4137, 284, 3015, 11, 356, 1549, 423, 281, 5543, 1180, 1964, 1080, 13, 554, 584, 2456, 11, 340, 3636, 470, 307, 262, 2748, 6697, 286, 644, 356, 423, 783, 13, 3914, 338, 2112, 31967, 6709, 0]"
43,9,"{'text': ""1) I'm all for the idea of compulsory voting, but I don't think it's a good idea to have a referendum on whether or not it would be better to have a referendum on whether...""}","[1, 3, 5, 7, 9]","[[42, 1], [41, 1], [42, 9], [37, 9], [40, 9], [39, 9], [42, 7], [40, 7], [40, 3], [42, 5], [41, 3], [41, 9], [41, 7], [42, 3], [40, 5]]","[16, 8, 314, 1101, 477, 329, 262, 2126, 286, 31967, 6709, 11, 475, 314, 836, 470, 892, 340, 338, 257, 922, 2126, 284, 423, 257, 11467, 319, 1771, 393, 407, 340, 561, 307, 1365, 284, 423, 257, 11467, 319, 1771, 986]"
44,0,"{'text': ""If every citizen were forced to vote, we'd have an utterly different political system. In other words, it would be the exact opposite of what we have now. Let's discuss compulsory voting!""}","[0, 2, 4, 6, 8]","[[42, 6], [43, 0], [39, 0], [42, 8], [43, 4], [43, 8], [43, 6], [42, 2], [42, 4], [41, 4], [41, 6], [42, 0], [40, 0], [43, 2], [41, 0]]","[1532, 790, 9511, 547, 4137, 284, 3015, 11, 356, 1549, 423, 281, 15950, 1180, 1964, 1080, 13, 554, 584, 2456, 11, 340, 561, 307, 262, 2748, 6697, 286, 644, 356, 423, 783, 13, 3914, 338, 2112, 31967, 6709, 0]"
